Year,Region,Gender.Code,Education,rural_urban_class,source,measure1,measure2,attr,agr_by,overall_value,Ethnicity
2007,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,915.881354926994,"All, All Origins"
2007,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,1192.31001339959,"All, All Origins"
2007,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,1454.18494196289,"All, All Origins"
2007,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,overall,nation,48733544.9714659,"All, All Origins"
2007,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,total,nation,55261626.8020924,"All, All Origins"
2007,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,15551.7523229356,"All, All Origins"
2007,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,17498.5630358117,"All, All Origins"
2007,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,24687.240392298,"All, All Origins"
2007,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,27994.2094532935,"All, All Origins"
2007,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,overall,nation,13139,American Indian or Alaska Native
2007,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,total,nation,14248,American Indian or Alaska Native
2007,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,637.686841309685,American Indian or Alaska Native
2007,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,742.121881170309,American Indian or Alaska Native
2007,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,624.405367823663,American Indian or Alaska Native
2007,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,677.108431444673,American Indian or Alaska Native
2007,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,overall,nation,380685.988960611,American Indian or Alaska Native
2007,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,total,nation,361756.138365724,American Indian or Alaska Native
2007,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,14525.1655374021,American Indian or Alaska Native
2007,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,15144.0187163581,American Indian or Alaska Native
2007,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,18091.3596896465,American Indian or Alaska Native
2007,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,17191.7554333448,American Indian or Alaska Native
2007,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,overall,nation,43829,Asian or Pacific Islander
2007,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,total,nation,53185,Asian or Pacific Islander
2007,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,425.950165107755,Asian or Pacific Islander
2007,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,527.781099706047,Asian or Pacific Islander
2007,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,434.119500779908,Asian or Pacific Islander
2007,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,526.789241118423,Asian or Pacific Islander
2007,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,overall,nation,970111.975224182,Asian or Pacific Islander
2007,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,total,nation,1099205.97604406,Asian or Pacific Islander
2007,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,7972.97760674277,Asian or Pacific Islander
2007,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,9371.44559139958,Asian or Pacific Islander
2007,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,9608.80983789117,Asian or Pacific Islander
2007,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,10887.4660515763,Asian or Pacific Islander
2007,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,overall,nation,271201,Black or African American
2007,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,total,nation,310068,Black or African American
2007,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,935.484578046127,Black or African American
2007,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,1094.68013154427,Black or African American
2007,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,1150.26298172174,Black or African American
2007,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,1315.1121943374,Black or African American
2007,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,overall,nation,7085729.79407769,Black or African American
2007,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,total,nation,7414393.57955723,Black or African American
2007,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,21533.7487842082,Black or African American
2007,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,23225.3876141214,Black or African American
2007,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,30053.1807796078,Black or African American
2007,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,31447.1645254997,Black or African American
2007,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,overall,nation,119813,"White, Hispanic or Latino"
2007,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,total,nation,133401,"White, Hispanic or Latino"
2007,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,596.242151105253,"White, Hispanic or Latino"
2007,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,711.081575004318,"White, Hispanic or Latino"
2007,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,530.947184109402,"White, Hispanic or Latino"
2007,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,591.161938248591,"White, Hispanic or Latino"
2007,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,overall,nation,3123493.80711153,"White, Hispanic or Latino"
2007,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,total,nation,3000535.97728058,"White, Hispanic or Latino"
2007,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,12320.0320718569,"White, Hispanic or Latino"
2007,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,13247.302829646,"White, Hispanic or Latino"
2007,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,13841.6552583528,"White, Hispanic or Latino"
2007,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,13296.7718691301,"White, Hispanic or Latino"
2007,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,overall,nation,1903220,"White, Not Hispanic or Latino"
2007,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,total,nation,2356913,"White, Not Hispanic or Latino"
2007,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,753.989240276944,"White, Not Hispanic or Latino"
2007,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,924.572868314725,"White, Not Hispanic or Latino"
2007,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,1368.62963694194,"White, Not Hispanic or Latino"
2007,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,1694.88602657272,"White, Not Hispanic or Latino"
